Molecule Name,MERS-CoV-MPro_fluorescence-dose-response_weizmann: IC50 (uM),MERS-CoV-MPro_fluorescence-dose-response_weizmann: Minh_Protease_MERS_Mpro_pIC50 (calc) (uM)
ASAP-0011528,1.568,6.32
ASAP-0011528,1.568,6.32
ASAP-0011528,1.568,6.32
ASAP-0011528,1.568,6.32
ASAP-0011528,1.568,6.32
ASAP-0011528,1.568,6.32
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011527,,
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011526,,4.09
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011519,,20
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011518,,4.6
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011517,,5.15
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011516,,4.18
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011515,,4.4
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011514,,6.83
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011513,1.574,6.42
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011512,,
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011511,,4.28
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011510,,13.6
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011509,,4.82
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011508,,
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011507,,4.3
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011506,,4.24
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011505,,4.04
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011504,,
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011503,,4.1
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011502,,4.23
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011501,,3.11
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011500,,4.25
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011499,,4
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011498,,4.22
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011497,,3.95
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011496,,
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011495,,4.29
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011494,,3.69
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011493,,4.62
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011492,,4.1
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011491,,4.21
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011490,,4.26
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011489,,4.33
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011488,,19
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011487,,4.1
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011486,,4.26
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011485,2.351,6.33
ASAP-0011484,,4.32
ASAP-0011484,,4.32
ASAP-0011484,,4.32
ASAP-0011484,,4.32
ASAP-0011484,,4.32
ASAP-0011484,,4.32
